stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
3361-parent,3361-parent,Granite Ave @ Wood St,,,,42.260856,-71.042534,LocalBus,,,,1,,1,Milton,Granite Avenue,Wood Street,3
3361,3361,Granite Ave @ Wood St,,,,42.260856,-71.042534,LocalBus,,,,0,3361-parent,1,Milton,Granite Avenue,Wood Street,3
47170-parent,47170-parent,Cummings Center @ 101U South Dr,,,,42.557797,-70.887236,LocalBus,,,,1,,1,Beverly,Cummings Center,Center Drive,3
47170,47170,Cummings Center @ 101U South Dr,,,,42.557797,-70.887236,LocalBus,,,,0,47170-parent,1,Beverly,Cummings Center,Center Drive,3
8632-parent,8632-parent,Marrett Rd @ Spring St,,,,42.434256,-71.241256,LocalBus,,,,1,,1,Lexington,Marrett Road,Bridge Street,3
8632,8632,Marrett Rd @ Spring St,,,,42.434256,-71.241256,LocalBus,,,,0,8632-parent,1,Lexington,Marrett Road,Bridge Street,3
3567-parent,3567-parent,North St opp Station St,,,,42.243533,-70.886277,LocalBus,,,,1,,1,Hingham,North Street,Station Street,3
3567,3567,North St opp Station St,,,,42.243533,-70.886277,LocalBus,,,,0,3567-parent,1,Hingham,North Street,Station Street,3
39682-parent,39682-parent,Elm St @ Drinkwater Ave,,,,42.226231,-70.992946,LocalBus,,,,1,,1,Braintree,Elm Street,Elm Lawn Road,3
39682,39682,Elm St @ Drinkwater Ave,,,,42.226231,-70.992946,LocalBus,,,,0,39682-parent,1,Braintree,Elm Street,Elm Lawn Road,3
2558-parent,2558-parent,N Harvard St @ Empire St,,,,42.35853,-71.126738,LocalBus,,,,1,,1,Boston,North Harvard Street,Empire Street,3
2558,2558,N Harvard St @ Empire St,,,,42.35853,-71.126738,LocalBus,,,,0,2558-parent,1,Boston,North Harvard Street,Empire Street,3
6252-parent,6252-parent,Malden St @ Conant St,,,,42.419713,-71.013275,LocalBus,,,,1,,1,Revere,Malden Street,Conant Street,3
6252,6252,Malden St @ Conant St,,,,42.419713,-71.013275,LocalBus,,,,0,6252-parent,1,Revere,Malden Street,Conant Street,3
2692-parent,2692-parent,Broadway @ Simpson Ave,,,,42.401349,-71.122057,LocalBus,,,,1,,1,Somerville,Broadway,Simpson Avenue,3
2692,2692,Broadway @ Simpson Ave,,,,42.401349,-71.122057,LocalBus,,,,0,2692-parent,1,Somerville,Broadway,Simpson Avenue,3
place-smmnl,place-smmnl,Shawmut,,,,42.293126,-71.065738,,,,,1,,1,Boston,,,
place-smmnl-0,place-smmnl-0,platform 0,,,,42.293126,-71.065738,,,,,0,place-smmnl,1,Boston,,,2
place-smmnl-1,place-smmnl-1,platform 1,,,,42.293126,-71.065738,,,,,0,place-smmnl,1,Boston,,,2
70091,70091,Shawmut,,,,42.293126,-71.065738,RapidTransit,,,level_-1_platform,0,place-smmnl,1,Boston,,,1
70092,70092,Shawmut,,,,42.293126,-71.065738,RapidTransit,,,level_-1_platform,0,place-smmnl,1,Boston,,,1
9070024-parent,9070024-parent,Haymarket - Congress St opp Hanover St,,,,42.361133,-71.057643,,,,,1,,1,Boston,Congress Street,Hanover Street,3
9070024,9070024,Haymarket - Congress St opp Hanover St,,,,42.361133,-71.057643,,,,,0,9070024-parent,1,Boston,Congress Street,Hanover Street,3
4395-parent,4395-parent,Whitwell St @ Deldorf St,,,,42.248474,-71.008038,LocalBus,,,,1,,1,Quincy,Whitwell Street,Deldorf Street,3
4395,4395,Whitwell St @ Deldorf St,,,,42.248474,-71.008038,LocalBus,,,,0,4395-parent,1,Quincy,Whitwell Street,Deldorf Street,3
2107-parent,2107-parent,36 Trapelo Rd,,,,42.379567,-71.172859,LocalBus,,,,1,,1,Belmont,Trapelo Road,Willow Street,3
2107,2107,36 Trapelo Rd,,,,42.379567,-71.172859,LocalBus,,,,0,2107-parent,1,Belmont,Trapelo Road,Willow Street,3
6299-parent,6299-parent,High St @ Woburn St,,,,42.421843,-71.123212,LocalBus,,,,1,,0,Medford,High Street,Hasting Lane,3
6299,6299,High St @ Woburn St,,,,42.421843,-71.123212,LocalBus,,,,0,6299-parent,0,Medford,High Street,Hasting Lane,3
81443-parent,81443-parent,Hillside Ave @ Avery St,,,,42.298591,-71.235709,LocalBus,,,,1,,1,Needham,Hillside Avenue,Avery Street,3
81443,81443,Hillside Ave @ Avery St,,,,42.298591,-71.235709,LocalBus,,,,0,81443-parent,1,Needham,Hillside Avenue,Avery Street,3
17846-parent,17846-parent,Crescent St @ Spruce St,,,,42.371032,-71.239454,LocalBus,,,,1,,1,Waltham,Crescent Street,Spruce Street,3
17846,17846,Crescent St @ Spruce St,,,,42.371032,-71.239454,LocalBus,,,,0,17846-parent,1,Waltham,Crescent Street,Spruce Street,3
419-parent,419-parent,Blue Hill Ave @ Angell St,,,,42.295595,-71.087913,LocalBus,,,,1,,1,Boston,Blue Hill Avenue,Angell Street,3
419,419,Blue Hill Ave @ Angell St,,,,42.295595,-71.087913,LocalBus,,,,0,419-parent,1,Boston,Blue Hill Avenue,Angell Street,3
1191-parent,1191-parent,Cambridge St @ Lincoln St,,,,42.357458,-71.128045,LocalBus,,,,1,,1,Boston,Cambridge Street,,3
1191,1191,Cambridge St @ Lincoln St,,,,42.357458,-71.128045,LocalBus,,,,0,1191-parent,1,Boston,Cambridge Street,,3
21148-parent,21148-parent,Malcolm X Blvd @ Tremont St,,,,42.331345,-71.093318,LocalBus,,,,1,,1,Boston,Malcolm X Blvd,King Street,3
21148,21148,Malcolm X Blvd @ Tremont St,,,,42.331345,-71.093318,LocalBus,,,,0,21148-parent,1,Boston,Malcolm X Blvd,King Street,3
9053-parent,9053-parent,Highland Ave @ Oakland St,,,,42.418497,-71.079795,LocalBus,,,,1,,0,Malden,Highland Avenue,Oakland Street,3
9053,9053,Highland Ave @ Oakland St,,,,42.418497,-71.079795,LocalBus,,,,0,9053-parent,0,Malden,Highland Avenue,Oakland Street,3
22549-parent,22549-parent,Harvard Sq @ Garden St - Dawes Island,,,,42.375302,-71.119237,LocalBus,,,,1,,1,Cambridge,Massachusetts Avenue,Garden Street,3
22549,22549,Harvard Sq @ Garden St - Dawes Island,,,,42.375302,-71.119237,LocalBus,,,,0,22549-parent,1,Cambridge,Massachusetts Avenue,Garden Street,3
1679-parent,1679-parent,254 Cambridge Rd,,,,42.461377,-71.171197,LocalBus,,,,1,,1,Woburn,Cambridge Street,Crossman Road,3
1679,1679,254 Cambridge Rd,,,,42.461377,-71.171197,LocalBus,,,,0,1679-parent,1,Woburn,Cambridge Street,Crossman Road,3
6839-parent,6839-parent,86 Timson St,,,,42.471801,-70.930928,LocalBus,,,,1,,1,Lynn,Timson Street,Brook Street,3
6839,6839,86 Timson St,,,,42.471801,-70.930928,LocalBus,,,,0,6839-parent,1,Lynn,Timson Street,Brook Street,3
place-FR-0361,place-FR-0361,Ayer,,,,42.559074,-71.588476,CR-zone-8,,,,1,,2,Ayer,,,
place-FR-0361-0,place-FR-0361-0,platform 0,,,,42.559074,-71.588476,CR-zone-8,,,,0,place-FR-0361,2,Ayer,,,2
place-FR-0361-1,place-FR-0361-1,platform 1,,,,42.559074,-71.588476,CR-zone-8,,,,0,place-FR-0361,2,Ayer,,,2
9281-parent,9281-parent,Pleasant St @ Sweetser St,,,,42.514121,-71.070612,LocalBus,,,,1,,1,Wakefield,Pleasant Street,Sweetser Street,3
9281,9281,Pleasant St @ Sweetser St,,,,42.514121,-71.070612,LocalBus,,,,0,9281-parent,1,Wakefield,Pleasant Street,Sweetser Street,3
8954-parent,8954-parent,Turtle Pond Pkwy opp Bajko Rink,,,,42.248731,-71.138966,LocalBus,,,,1,,1,Boston,Turtle Pond Parkway,,3
8954,8954,Turtle Pond Pkwy opp Bajko Rink,,,,42.248731,-71.138966,LocalBus,,,,0,8954-parent,1,Boston,Turtle Pond Parkway,,3
49839-parent,49839-parent,Central St @ Montvale Ave,,,,42.480557,-71.123952,LocalBus,,,,1,,1,Woburn,Central Street,Utica Street,3
49839,49839,Central St @ Montvale Ave,,,,42.480557,-71.123952,LocalBus,,,,0,49839-parent,1,Woburn,Central Street,Utica Street,3
3943-parent,3943-parent,Independence Ave opp Centre St,,,,42.228082,-71.004818,LocalBus,,,,1,,0,Braintree,Independence Avenue,Centre Street,3
3943,3943,Independence Ave opp Centre St,,,,42.228082,-71.004818,LocalBus,,,,0,3943-parent,0,Braintree,Independence Avenue,Centre Street,3
7537-parent,7537-parent,522 Broadway @ Cliffside Commons,,,,42.437933,-71.034563,LocalBus,,,,1,,1,Malden,Broadway,Ridge Hill Avenue,3
7537,7537,522 Broadway @ Cliffside Commons,,,,42.437933,-71.034563,LocalBus,,,,0,7537-parent,1,Malden,Broadway,Ridge Hill Avenue,3
2791-parent,2791-parent,403 West St,,,,42.268857,-71.131688,LocalBus,,,,1,,1,Boston,Poplar Street,West Street,3
2791,2791,403 West St,,,,42.268857,-71.131688,LocalBus,,,,0,2791-parent,1,Boston,Poplar Street,West Street,3
2928-parent,2928-parent,Columbia Rd @ Devon St,,,,42.307362,-71.075996,LocalBus,,,,1,,1,Boston,Columbia Road,Devon Street,3
2928,2928,Columbia Rd @ Devon St,,,,42.307362,-71.075996,LocalBus,,,,0,2928-parent,1,Boston,Columbia Road,Devon Street,3
518-parent,518-parent,Washington St @ Ashmont St,,,,42.285485,-71.071094,LocalBus,,,,1,,1,Boston,Washington Street,Ashmont Street,3
518,518,Washington St @ Ashmont St,,,,42.285485,-71.071094,LocalBus,,,,0,518-parent,1,Boston,Washington Street,Ashmont Street,3
4834-parent,4834-parent,Washington St @ Pearl St,,,,42.506391,-70.848237,LocalBus,,,,1,,0,Marblehead,Washington Street,Pearl Street,3
4834,4834,Washington St @ Pearl St,,,,42.506391,-70.848237,LocalBus,,,,0,4834-parent,0,Marblehead,Washington Street,Pearl Street,3
21187-parent,21187-parent,Washington St @ Iffley Rd,,,,42.312969,-71.101184,LocalBus,,,,1,,1,Boston,Washington Street,Iffley Road,3
21187,21187,Washington St @ Iffley Rd,,,,42.312969,-71.101184,LocalBus,,,,0,21187-parent,1,Boston,Washington Street,Iffley Road,3
4806-parent,4806-parent,Opp 27 Washington St,,,,42.507409,-70.84721,LocalBus,,,,1,,1,Marblehead,Washington Street,Stacey Street,3
4806,4806,Opp 27 Washington St,,,,42.507409,-70.84721,LocalBus,,,,0,4806-parent,1,Marblehead,Washington Street,Stacey Street,3
8649-parent,8649-parent,Pleasant St @ Luongo's Farm Lane,,,,42.4237,-71.208366,LocalBus,,,,1,,1,Lexington,Pleasant Street,,3
8649,8649,Pleasant St @ Luongo's Farm Lane,,,,42.4237,-71.208366,LocalBus,,,,0,8649-parent,1,Lexington,Pleasant Street,,3
8819-parent,8819-parent,Main St @ Edenfield Ave,,,,42.370766,-71.194738,LocalBus,,,,1,,1,Watertown,Main Street,Edenfield Avenue,3
8819,8819,Main St @ Edenfield Ave,,,,42.370766,-71.194738,LocalBus,,,,0,8819-parent,1,Watertown,Main Street,Edenfield Avenue,3
4930-parent,4930-parent,Central St @ Community Life Center,,,,42.531556,-70.927303,LocalBus,,,,1,,0,Peabody,Central Street,Water Street,3
4930,4930,Central St @ Community Life Center,,,,42.531556,-70.927303,LocalBus,,,,0,4930-parent,0,Peabody,Central Street,Water Street,3
3660-parent,3660-parent,Sea St @ Pearl St,,,,42.242591,-70.947793,LocalBus,,,,1,,1,Weymouth,Sea Street,Pearl Street,3
3660,3660,Sea St @ Pearl St,,,,42.242591,-70.947793,LocalBus,,,,0,3660-parent,1,Weymouth,Sea Street,Pearl Street,3
64618-parent,64618-parent,960 Washington St opp Carmichael Cir,,,,42.2303,-71.185441,LocalBus,,,,1,,1,Dedham,Washington Street,,3
64618,64618,960 Washington St opp Carmichael Cir,,,,42.2303,-71.185441,LocalBus,,,,0,64618-parent,1,Dedham,Washington Street,,3
45821-parent,45821-parent,Lahey Clinic before Crosswalk,,,,42.536994,-70.947082,LocalBus,,,,1,,1,Peabody,Essex Center Drive,,3
45821,45821,Lahey Clinic before Crosswalk,,,,42.536994,-70.947082,LocalBus,,,,0,45821-parent,1,Peabody,Essex Center Drive,,3
5797-parent,5797-parent,Beach St @ Walnut Ave,,,,42.409189,-70.99676,LocalBus,,,,1,,1,Revere,Beach Street,Walnut Avenue,3
5797,5797,Beach St @ Walnut Ave,,,,42.409189,-70.99676,LocalBus,,,,0,5797-parent,1,Revere,Beach Street,Walnut Avenue,3
2405-parent,2405-parent,College Ave @ Warner St,,,,42.401721,-71.116808,LocalBus,,,,1,,0,Somerville,College Avenue,,3
2405,2405,College Ave @ Warner St,,,,42.401721,-71.116808,LocalBus,,,,0,2405-parent,0,Somerville,College Avenue,,3
2170-parent,2170-parent,Garden St opp Mason St,,,,42.376891,-71.122342,LocalBus,,,,1,,1,Cambridge,Garden Street,Waterhouse Street,3
2170,2170,Garden St opp Mason St,,,,42.376891,-71.122342,LocalBus,,,,0,2170-parent,1,Cambridge,Garden Street,Waterhouse Street,3
1342-parent,1342-parent,Walnut Ave @ Humboldt Ave,,,,42.321007,-71.085991,LocalBus,,,,1,,1,Boston,Walnut Avenue,Dale Street,3
1342,1342,Walnut Ave @ Humboldt Ave,,,,42.321007,-71.085991,LocalBus,,,,0,1342-parent,1,Boston,Walnut Avenue,Dale Street,3
8597-parent,8597-parent,Massachusetts Ave @ Percy Rd,,,,42.441925,-71.216775,LocalBus,,,,1,,1,Lexington,Massachusetts Avenue,Percy Road,3
8597,8597,Massachusetts Ave @ Percy Rd,,,,42.441925,-71.216775,LocalBus,,,,0,8597-parent,1,Lexington,Massachusetts Avenue,Percy Road,3
3128-parent,3128-parent,E Squantum St @ Newbury Ave,,,,42.278324,-71.027046,LocalBus,,,,1,,1,Quincy,East Squantum Street,Newbury Avenue,3
3128,3128,E Squantum St @ Newbury Ave,,,,42.278324,-71.027046,LocalBus,,,,0,3128-parent,1,Quincy,East Squantum Street,Newbury Avenue,3
4772-parent,4772-parent,Salem St @ Sunbeam Ln,,,,42.483751,-70.898908,LocalBus,,,,1,,1,Swampscott,Salem Street,,3
4772,4772,Salem St @ Sunbeam Ln,,,,42.483751,-70.898908,LocalBus,,,,0,4772-parent,1,Swampscott,Salem Street,,3
12652-parent,12652-parent,Broadway @ Cleveland St,,,,42.408588,-71.137313,LocalBus,,,,1,,1,Arlington,Broadway,Cleveland Street,3
12652,12652,Broadway @ Cleveland St,,,,42.408588,-71.137313,LocalBus,,,,0,12652-parent,1,Arlington,Broadway,Cleveland Street,3
24-parent,24-parent,E Broadway @ K St,,,,42.335528,-71.037553,LocalBus,,,,1,,1,Boston,East Broadway,K Street,3
24,24,E Broadway @ K St,,,,42.335528,-71.037553,LocalBus,,,,0,24-parent,1,Boston,East Broadway,K Street,3
9002-parent,9002-parent,Sylvan St @ Gilbert St,,,,42.439347,-71.050522,LocalBus,,,,1,,1,Malden,Sylvan Street,Gilbert Street,3
9002,9002,Sylvan St @ Gilbert St,,,,42.439347,-71.050522,LocalBus,,,,0,9002-parent,1,Malden,Sylvan Street,Gilbert Street,3
1780-parent,1780-parent,Longwood Ave @ Blackfan St,,,,42.337436,-71.104448,LocalBus,,,,1,,1,Boston,Longwood Avenue,,3
1780,1780,Longwood Ave @ Blackfan St,,,,42.337436,-71.104448,LocalBus,,,,0,1780-parent,1,Boston,Longwood Avenue,,3
2305-parent,2305-parent,Massachusetts Ave @ Shepard St,,,,42.38164,-71.119935,LocalBus,,,,1,,1,Cambridge,Massachusetts Avenue,Shepard Street,3
2305,2305,Massachusetts Ave @ Shepard St,,,,42.38164,-71.119935,LocalBus,,,,0,2305-parent,1,Cambridge,Massachusetts Avenue,Shepard Street,3
28281-parent,28281-parent,Main St @ City Sq,,,,42.37226,-71.061979,LocalBus,,,,1,,1,Boston,Main Street,City Square,3
28281,28281,Main St @ City Sq,,,,42.37226,-71.061979,LocalBus,,,,0,28281-parent,1,Boston,Main Street,City Square,3
55-parent,55-parent,Washington St @ Massachusetts Ave,,,,42.336361,-71.077214,ExpressBus-Downtown,,,level_in_street,1,,1,Boston,Washington Street,Massachusetts Avenue,3
55,55,Washington St @ Massachusetts Ave,,,,42.336361,-71.077214,ExpressBus-Downtown,,,level_in_street,0,55-parent,1,Boston,Washington Street,Massachusetts Avenue,3
8906-parent,8906-parent,Bacon St opp Clark Ln,,,,42.387797,-71.240119,LocalBus,,,,1,,1,Waltham,Bacon Street,Clark Lane,3
8906,8906,Bacon St opp Clark Ln,,,,42.387797,-71.240119,LocalBus,,,,0,8906-parent,1,Waltham,Bacon Street,Clark Lane,3
4013-parent,4013-parent,Franklin St @ Elmwood Ave,,,,42.207371,-71.012413,LocalBus,,,,1,,1,Braintree,Franklin Street,Elmwood Avenue,3
4013,4013,Franklin St @ Elmwood Ave,,,,42.207371,-71.012413,LocalBus,,,,0,4013-parent,1,Braintree,Franklin Street,Elmwood Avenue,3
109862-parent,109862-parent,Shirley St opp Pontos St,,,,42.365243,-70.96921,LocalBus,,,,1,,2,Winthrop,Shirley Street,Pontos Street,3
109862,109862,Shirley St opp Pontos St,,,,42.365243,-70.96921,LocalBus,,,,0,109862-parent,2,Winthrop,Shirley Street,Pontos Street,3
4790-parent,4790-parent,Humphrey St @ Sevinor Rd,,,,42.490375,-70.877126,LocalBus,,,,1,,1,Marblehead,Humphrey Street,Sevinor Road,3
4790,4790,Humphrey St @ Sevinor Rd,,,,42.490375,-70.877126,LocalBus,,,,0,4790-parent,1,Marblehead,Humphrey Street,Sevinor Road,3
5877-parent,5877-parent,Bennington St @ Westbrook St,,,,42.384702,-71.012431,LocalBus,,,,1,,1,Boston,Bennington Street,Westbrook Street,3
5877,5877,Bennington St @ Westbrook St,,,,42.384702,-71.012431,LocalBus,,,,0,5877-parent,1,Boston,Bennington Street,Westbrook Street,3
3126-parent,3126-parent,E Squantum St @ Hancock St,,,,42.275935,-71.027749,LocalBus,,,,1,,1,Quincy,East Squantum Street,Hancock Street,3
3126,3126,E Squantum St @ Hancock St,,,,42.275935,-71.027749,LocalBus,,,,0,3126-parent,1,Quincy,East Squantum Street,Hancock Street,3
1442-parent,1442-parent,Arsenal St @ Forge Rd,,,,42.362251,-71.153017,LocalBus,,,,1,,1,Watertown,Arsenal Street,Arlington Street,3
1442,1442,Arsenal St @ Forge Rd,,,,42.362251,-71.153017,LocalBus,,,,0,1442-parent,1,Watertown,Arsenal Street,Arlington Street,3
4309-parent,4309-parent,Randolph Ave @ Ridgewood Rd,,,,42.23569,-71.069588,LocalBus,,,,1,,1,Milton,Randolph Avenue,Heather Drive,3
4309,4309,Randolph Ave @ Ridgewood Rd,,,,42.23569,-71.069588,LocalBus,,,,0,4309-parent,1,Milton,Randolph Avenue,Heather Drive,3
7398-parent,7398-parent,Lincoln Ave @ Intervale Ave,,,,42.450009,-71.00253,LocalBus,,,,1,,1,Saugus,Lincoln Avenue,Intervale Avenue,3
7398,7398,Lincoln Ave @ Intervale Ave,,,,42.450009,-71.00253,LocalBus,,,,0,7398-parent,1,Saugus,Lincoln Avenue,Intervale Avenue,3
9070160-parent,9070160-parent,Riverside,,,,42.33721,-71.252673,,,,,1,,1,Newton,,,3
9070160,9070160,Riverside,,,,42.33721,-71.252673,,,,,0,9070160-parent,1,Newton,,,3
6258-parent,6258-parent,Malden St @ Keayne St,,,,42.424618,-71.018841,LocalBus,,,,1,,1,Revere,Malden Street,Keayne Street,3
6258,6258,Malden St @ Keayne St,,,,42.424618,-71.018841,LocalBus,,,,0,6258-parent,1,Revere,Malden Street,Keayne Street,3
109817-parent,109817-parent,Washington Ave opp Willow Ave,,,,42.372168,-70.978521,LocalBus,,,,1,,1,Winthrop,Washington Avenue,Willow Avenue,3
109817,109817,Washington Ave opp Willow Ave,,,,42.372168,-70.978521,LocalBus,,,,0,109817-parent,1,Winthrop,Washington Avenue,Willow Avenue,3
3085-parent,3085-parent,Adams St @ King St,,,,42.293022,-71.057242,LocalBus,,,,1,,1,Boston,Adams Street,King Street,3
3085,3085,Adams St @ King St,,,,42.293022,-71.057242,LocalBus,,,,0,3085-parent,1,Boston,Adams Street,King Street,3
49003-parent,49003-parent,Washington St @ Herald St,,,,42.346457,-71.064695,LocalBus,,,level_in_street,1,,1,Boston,Washington Street,Herald Street,3
49003,49003,Washington St @ Herald St,,,,42.346457,-71.064695,LocalBus,,,level_in_street,0,49003-parent,1,Boston,Washington Street,Herald Street,3
1531-parent,1531-parent,Cypress St @ Rice St,,,,42.327164,-71.124167,LocalBus,,,,1,,1,Brookline,Cypress Street,Kendall Street,3
1531,1531,Cypress St @ Rice St,,,,42.327164,-71.124167,LocalBus,,,,0,1531-parent,1,Brookline,Cypress Street,Kendall Street,3
1871-parent,1871-parent,Walter St @ Mendum St,,,,42.292623,-71.130414,LocalBus,,,,1,,1,Boston,Walter Street,Mendum Street,3
1871,1871,Walter St @ Mendum St,,,,42.292623,-71.130414,LocalBus,,,,0,1871-parent,1,Boston,Walter Street,Mendum Street,3
8832-parent,8832-parent,Main St @ Harris St,,,,42.377454,-71.228446,LocalBus,,,,1,,1,Waltham,Main Street,Harris Street,3
8832,8832,Main St @ Harris St,,,,42.377454,-71.228446,LocalBus,,,,0,8832-parent,1,Waltham,Main Street,Harris Street,3
5081-parent,5081-parent,Savin St @ Fellsway E,,,,42.430243,-71.082798,LocalBus,,,,1,,0,Malden,Savin Street,Fellsway East,3
5081,5081,Savin St @ Fellsway E,,,,42.430243,-71.082798,LocalBus,,,,0,5081-parent,0,Malden,Savin Street,Fellsway East,3
1104-parent,1104-parent,N Beacon St opp Vineland St,,,,42.357,-71.152801,LocalBus,,,,1,,1,Boston,North Beacon Street,Vineland Street,3
1104,1104,N Beacon St opp Vineland St,,,,42.357,-71.152801,LocalBus,,,,0,1104-parent,1,Boston,North Beacon Street,Vineland Street,3
536-parent,536-parent,Dorchester Ave @ Hurlcroft Ave,,,,42.282077,-71.065378,LocalBus,,,,1,,1,Boston,Dorchester Avenue,Van Winkle Street,3
536,536,Dorchester Ave @ Hurlcroft Ave,,,,42.282077,-71.065378,LocalBus,,,,0,536-parent,1,Boston,Dorchester Avenue,Van Winkle Street,3
5757-parent,5757-parent,Broadway @ Clinton St,,,,42.402706,-71.018792,LocalBus,,,,1,,1,Chelsea,Broadway,Clinton Street,3
5757,5757,Broadway @ Clinton St,,,,42.402706,-71.018792,LocalBus,,,,0,5757-parent,1,Chelsea,Broadway,Clinton Street,3
1211-parent,1211-parent,Faneuil St @ Brooks St,,,,42.352417,-71.163341,LocalBus,,,,1,,1,Boston,Faneuil Street,Brooks Street,3
1211,1211,Faneuil St @ Brooks St,,,,42.352417,-71.163341,LocalBus,,,,0,1211-parent,1,Boston,Faneuil Street,Brooks Street,3
776-parent,776-parent,Spring St @ Cypress St,,,,42.274534,-71.168752,LocalBus,,,,1,,1,Boston,Spring Street,Moville Street,3
776,776,Spring St @ Cypress St,,,,42.274534,-71.168752,LocalBus,,,,0,776-parent,1,Boston,Spring Street,Moville Street,3
4206-parent,4206-parent,Central Ave opp Hinckley Rd,,,,42.262306,-71.079559,LocalBus,,,,1,,1,Milton,Central Avenue,Hinckley Road,3
4206,4206,Central Ave opp Hinckley Rd,,,,42.262306,-71.079559,LocalBus,,,,0,4206-parent,1,Milton,Central Avenue,Hinckley Road,3
4759-parent,4759-parent,Paradise Rd @ Shaw Rd,,,,42.471976,-70.91942,LocalBus,,,,1,,0,Swampscott,Paradise Road,Berkshire Street,3
4759,4759,Paradise Rd @ Shaw Rd,,,,42.471976,-70.91942,LocalBus,,,,0,4759-parent,0,Swampscott,Paradise Road,Berkshire Street,3
4765-parent,4765-parent,Paradise Rd @ Walker Rd,,,,42.476845,-70.910284,LocalBus,,,,1,,1,Swampscott,Paradise Road,Walker Road,3
4765,4765,Paradise Rd @ Walker Rd,,,,42.476845,-70.910284,LocalBus,,,,0,4765-parent,1,Swampscott,Paradise Road,Walker Road,3
42430-parent,42430-parent,S Main St @ Richard Rd,,,,42.151667,-71.044329,LocalBus,,,,1,,1,Randolph,South Main Street,Richard Road,3
42430,42430,S Main St @ Richard Rd,,,,42.151667,-71.044329,LocalBus,,,,0,42430-parent,1,Randolph,South Main Street,Richard Road,3
3846-parent,3846-parent,Franklin St opp Pearl St,,,,42.240881,-71.003478,LocalBus,,,,1,,1,Quincy,Franklin Street,Pearl Street,3
3846,3846,Franklin St opp Pearl St,,,,42.240881,-71.003478,LocalBus,,,,0,3846-parent,1,Quincy,Franklin Street,Pearl Street,3
9305-parent,9305-parent,North Ave @ Wolcott St,,,,42.512674,-71.084649,LocalBus,,,,1,,1,Wakefield,North Avenue,Linda Road,3
9305,9305,North Ave @ Wolcott St,,,,42.512674,-71.084649,LocalBus,,,,0,9305-parent,1,Wakefield,North Avenue,Linda Road,3
place-WR-0205,place-WR-0205,Ballardvale,,,,42.627356,-71.159962,CR-zone-4,,,,1,,1,Andover,,,
place-WR-0205-0,place-WR-0205-0,platform 0,,,,42.627356,-71.159962,CR-zone-4,,,,0,place-WR-0205,1,Andover,,,2
place-WR-0205-1,place-WR-0205-1,platform 1,,,,42.627356,-71.159962,CR-zone-4,,,,0,place-WR-0205,1,Andover,,,2
3671-parent,3671-parent,Middle St @ Commercial St,,,,42.224931,-70.939882,LocalBus,,,,1,,0,Weymouth,Middle Street,Commercial Street,3
3671,3671,Middle St @ Commercial St,,,,42.224931,-70.939882,LocalBus,,,,0,3671-parent,0,Weymouth,Middle Street,Commercial Street,3
5435-parent,5435-parent,Lebanon St @ Orchard St,,,,42.435046,-71.045519,LocalBus,,,,1,,1,Malden,Lebanon Street,Orchard Street,3
5435,5435,Lebanon St @ Orchard St,,,,42.435046,-71.045519,LocalBus,,,,0,5435-parent,1,Malden,Lebanon Street,Orchard Street,3
8165-parent,8165-parent,Walnut St opp Otis St,,,,42.347979,-71.206604,LocalBus,,,,1,,1,Newton,Walnut Street,Otis Street,3
8165,8165,Walnut St opp Otis St,,,,42.347979,-71.206604,LocalBus,,,,0,8165-parent,1,Newton,Walnut Street,Otis Street,3
15618-parent,15618-parent,525 Washington St opp Marion St,,,,42.243889,-71.176684,LocalBus,,,,1,,1,Dedham,Washington Street,Marion Street,3
15618,15618,525 Washington St opp Marion St,,,,42.243889,-71.176684,LocalBus,,,,0,15618-parent,1,Dedham,Washington Street,Marion Street,3
3254-parent,3254-parent,Sea St opp Manet Ave,,,,42.26626,-70.966903,LocalBus,,,,1,,1,Quincy,Sea Street,Manet Avenue,3
3254,3254,Sea St opp Manet Ave,,,,42.26626,-70.966903,LocalBus,,,,0,3254-parent,1,Quincy,Sea Street,Manet Avenue,3
7981-parent,7981-parent,Symmes Circle @ Symmes Rd,,,,42.423682,-71.162062,LocalBus,,,,1,,1,Arlington,,,3
7981,7981,Symmes Circle @ Symmes Rd,,,,42.423682,-71.162062,LocalBus,,,,0,7981-parent,1,Arlington,,,3
3242-parent,3242-parent,Sea St opp Samoset Ave,,,,42.261229,-70.992973,LocalBus,,,,1,,1,Quincy,Sea Street,Samosett Avenue,3
3242,3242,Sea St opp Samoset Ave,,,,42.261229,-70.992973,LocalBus,,,,0,3242-parent,1,Quincy,Sea Street,Samosett Avenue,3
8480-parent,8480-parent,Wiswall Rd @ Walsh Rd,,,,42.291262,-71.192139,LocalBus,,,,1,,0,Newton,Wiswall Road,Walsh Road,3
8480,8480,Wiswall Rd @ Walsh Rd,,,,42.291262,-71.192139,LocalBus,,,,0,8480-parent,0,Newton,Wiswall Road,Walsh Road,3
986-parent,986-parent,Tremont St @ Hibbard Rd,,,,42.35483,-71.181197,LocalBus,,,,1,,1,Newton,Tremont Street,Hibbard Road,3
